no,Age,Gender,Nationality,Mothertounge,Languages,Education,English,languageknowledge,concept,collapsedconcept,Pair,player,condition1,condition2,trial,winner,te,na,tenasum,so,bu,sobusum
18,22,Male,Danish,Danish,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,amplifier,nonpoliteness,18,1,competitive,nonfunctional,4,no,0,0,0,0,0,0
18,22,Male,Danish,Danish,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,amplifier,nonpoliteness,18,1,competitive,nonfunctional,5,no,0,0,0,0,0,0
18,22,Male,Danish,Danish,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,amplifier,nonpoliteness,18,1,competitive,nonfunctional,6,no,0,0,0,0,0,0
18,22,Male,Danish,Danish,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,amplifier,nonpoliteness,18,1,competitive,nonfunctional,7,no,0,0,0,0,0,0
18,22,Male,Danish,Danish,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,amplifier,nonpoliteness,18,1,competitive,nonfunctional,8,no,0,0,0,0,0,0
18,22,Male,Danish,Danish,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,amplifier,nonpoliteness,18,1,competitive,nonfunctional,9,yes,0,0,0,0,0,0
18,22,Male,Danish,Danish,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,amplifier,nonpoliteness,18,1,competitive,nonfunctional,10,no,0,0,0,0,0,0
18,22,Male,Danish,Danish,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,amplifier,nonpoliteness,18,1,competitive,nonfunctional,11,no,0,0,0,0,0,0
18,22,Male,Danish,Danish,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,amplifier,nonpoliteness,18,1,competitive,nonfunctional,12,yes,0,0,0,0,0,0
18,22,Male,Danish,Danish,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,amplifier,nonpoliteness,18,1,competitive,nonfunctional,13,no,0,0,0,0,0,0
18,22,Male,Danish,Danish,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,amplifier,nonpoliteness,18,1,competitive,nonfunctional,14,no,0,0,0,0,0,0
18,22,Male,Danish,Danish,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,amplifier,nonpoliteness,18,1,competitive,nonfunctional,15,no,0,0,0,0,0,0
18,22,Male,Danish,Danish,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,amplifier,nonpoliteness,18,1,competitive,nonfunctional,16,no,0,0,0,0,0,0
18,22,Male,Danish,Danish,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,amplifier,nonpoliteness,18,1,competitive,nonfunctional,17,yes,0,0,0,0,0,0
18,22,Male,Danish,Danish,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,amplifier,nonpoliteness,18,1,competitive,nonfunctional,18,no,0,0,0,0,0,0
18,22,Male,Danish,Danish,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,amplifier,nonpoliteness,18,1,competitive,nonfunctional,19,yes,0,0,0,0,0,0
18,22,Male,Danish,Danish,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,amplifier,nonpoliteness,18,1,competitive,nonfunctional,20,no,0,0,0,0,0,0
19,20,Female,Italian,Italian,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,3,syntax,nonpoliteness,19,1,competitive,functional,1,no,0,0,0,0,0,0
19,20,Female,Italian,Italian,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,3,syntax,nonpoliteness,19,1,competitive,functional,2,no,0,0,0,1,0,1
19,20,Female,Italian,Italian,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,3,syntax,nonpoliteness,19,1,competitive,functional,3,no,0,0,0,1,0,1
19,20,Female,Italian,Italian,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,3,syntax,nonpoliteness,19,1,competitive,functional,4,no,0,1,1,0,1,1
19,20,Female,Italian,Italian,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,3,syntax,nonpoliteness,19,1,competitive,functional,5,yes,1,1,2,0,0,0
19,20,Female,Italian,Italian,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,3,syntax,nonpoliteness,19,1,competitive,functional,6,yes,1,1,2,0,0,0
19,20,Female,Italian,Italian,4,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,3,syntax,nonpoliteness,19,1,competitive,functional,7,no,1,1,2,0,0,0
